Sun Oct 11 08:54:35 2020
Joystick Mode (120s)
{'Time': 9646, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.56, 'IMU_Acc_x': 0.05, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.87, 'Loop_dt': 24, 'Acc_Accu': 1133}
{'Time': 11552, 'Left_wheel_dist': -185, 'Right_wheel_dist': -135, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.56, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.87, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11656, 'Left_wheel_dist': -201, 'Right_wheel_dist': -148, 'IMU_roll': 0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.53, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.97, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 11746, 'Left_wheel_dist': -212, 'Right_wheel_dist': -161, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.55, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.16, 'IMU_Acc_z': 9.84, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 11849, 'Left_wheel_dist': -225, 'Right_wheel_dist': -177, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.55, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11954, 'Left_wheel_dist': -241, 'Right_wheel_dist': -194, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.55, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.95, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 12044, 'Left_wheel_dist': -254, 'Right_wheel_dist': -208, 'IMU_roll': 0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.49, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.78, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 12148, 'Left_wheel_dist': -276, 'Right_wheel_dist': -228, 'IMU_roll': -0.01, 'IMU_pitch': -0.06, 'IMU_yaw': 3.49, 'IMU_Acc_x': -0.34, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.90, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12253, 'Left_wheel_dist': -301, 'Right_wheel_dist': -252, 'IMU_roll': -0.02, 'IMU_pitch': -0.00, 'IMU_yaw': 3.49, 'IMU_Acc_x': -0.32, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.92, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 12357, 'Left_wheel_dist': -323, 'Right_wheel_dist': -281, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.51, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.78, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12447, 'Left_wheel_dist': -345, 'Right_wheel_dist': -303, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.54, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 10.03, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 12551, 'Left_wheel_dist': -367, 'Right_wheel_dist': -332, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 3.56, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 10.00, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 12655, 'Left_wheel_dist': -389, 'Right_wheel_dist': -356, 'IMU_roll': -0.01, 'IMU_pitch': -0.01, 'IMU_yaw': 3.56, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.70, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 12745, 'Left_wheel_dist': -407, 'Right_wheel_dist': -374, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.53, 'IMU_Acc_x': 0.07, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 10.01, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 12850, 'Left_wheel_dist': -429, 'Right_wheel_dist': -398, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.48, 'IMU_Acc_x': -0.14, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.83, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 12954, 'Left_wheel_dist': -453, 'Right_wheel_dist': -425, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 3.55, 'IMU_Acc_x': -0.08, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13044, 'Left_wheel_dist': -475, 'Right_wheel_dist': -444, 'IMU_roll': 0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.54, 'IMU_Acc_x': 0.11, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.90, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 13148, 'Left_wheel_dist': -500, 'Right_wheel_dist': -471, 'IMU_roll': 0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.57, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.90, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13251, 'Left_wheel_dist': -522, 'Right_wheel_dist': -498, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.54, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': 0.01, 'IMU_Acc_z': 9.93, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 13355, 'Left_wheel_dist': -544, 'Right_wheel_dist': -524, 'IMU_roll': 0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 3.50, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.80, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13445, 'Left_wheel_dist': -564, 'Right_wheel_dist': -546, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.52, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 13549, 'Left_wheel_dist': -591, 'Right_wheel_dist': -571, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.58, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.87, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 13652, 'Left_wheel_dist': -613, 'Right_wheel_dist': -595, 'IMU_roll': 0.02, 'IMU_pitch': -0.01, 'IMU_yaw': 3.55, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': 0.18, 'IMU_Acc_z': 9.92, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 13755, 'Left_wheel_dist': -635, 'Right_wheel_dist': -622, 'IMU_roll': -0.01, 'IMU_pitch': -0.02, 'IMU_yaw': 3.50, 'IMU_Acc_x': -0.29, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.84, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 13845, 'Left_wheel_dist': -659, 'Right_wheel_dist': -646, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.51, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.91, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 13948, 'Left_wheel_dist': -686, 'Right_wheel_dist': -677, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.56, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.89, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14051, 'Left_wheel_dist': -715, 'Right_wheel_dist': -708, 'IMU_roll': -0.02, 'IMU_pitch': -0.02, 'IMU_yaw': 3.61, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.84, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14155, 'Left_wheel_dist': -743, 'Right_wheel_dist': -743, 'IMU_roll': -0.01, 'IMU_pitch': -0.03, 'IMU_yaw': 3.50, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': -0.29, 'IMU_Acc_z': 9.84, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14245, 'Left_wheel_dist': -781, 'Right_wheel_dist': -777, 'IMU_roll': 0.02, 'IMU_pitch': -0.09, 'IMU_yaw': 3.42, 'IMU_Acc_x': -0.75, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.85, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 14349, 'Left_wheel_dist': -843, 'Right_wheel_dist': -830, 'IMU_roll': 0.08, 'IMU_pitch': -0.14, 'IMU_yaw': 3.45, 'IMU_Acc_x': -1.62, 'IMU_Acc_y': 0.98, 'IMU_Acc_z': 9.73, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14452, 'Left_wheel_dist': -909, 'Right_wheel_dist': -896, 'IMU_roll': 0.01, 'IMU_pitch': -0.08, 'IMU_yaw': 3.54, 'IMU_Acc_x': -0.78, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14557, 'Left_wheel_dist': -976, 'Right_wheel_dist': -965, 'IMU_roll': -0.00, 'IMU_pitch': -0.03, 'IMU_yaw': 3.58, 'IMU_Acc_x': -0.23, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.21, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14648, 'Left_wheel_dist': -1031, 'Right_wheel_dist': -1025, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 10.23, 'Loop_dt': 25, 'Acc_Accu': 5}
{'Time': 14752, 'Left_wheel_dist': -1100, 'Right_wheel_dist': -1095, 'IMU_roll': -0.00, 'IMU_pitch': -0.00, 'IMU_yaw': 3.63, 'IMU_Acc_x': -0.11, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.77, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14857, 'Left_wheel_dist': -1164, 'Right_wheel_dist': -1168, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14947, 'Left_wheel_dist': -1217, 'Right_wheel_dist': -1224, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.14, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.64, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 15049, 'Left_wheel_dist': -1237, 'Right_wheel_dist': -1250, 'IMU_roll': -0.01, 'IMU_pitch': 0.14, 'IMU_yaw': 3.66, 'IMU_Acc_x': 1.98, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 10.16, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15151, 'Left_wheel_dist': -1228, 'Right_wheel_dist': -1257, 'IMU_roll': -0.02, 'IMU_pitch': 0.21, 'IMU_yaw': 3.73, 'IMU_Acc_x': 3.05, 'IMU_Acc_y': 0.14, 'IMU_Acc_z': 9.85, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15251, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': -0.03, 'IMU_pitch': 0.19, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.91, 'IMU_Acc_y': 0.15, 'IMU_Acc_z': 9.77, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15352, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': -0.03, 'IMU_pitch': 0.13, 'IMU_yaw': 3.88, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.89, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15453, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 3.82, 'IMU_Acc_x': -0.05, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15552, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.80, 'IMU_Acc_x': -0.00, 'IMU_Acc_y': 0.10, 'IMU_Acc_z': 9.88, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15653, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15754, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.61, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.87, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15851, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.87, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 15953, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.03, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.86, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 16055, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.58, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.86, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 16154, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.57, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16254, 'Left_wheel_dist': -1233, 'Right_wheel_dist': -1264, 'IMU_roll': 0.01, 'IMU_pitch': 0.00, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.02, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.87, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16355, 'Left_wheel_dist': -1230, 'Right_wheel_dist': -1264, 'IMU_roll': 0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 3.64, 'IMU_Acc_x': 0.09, 'IMU_Acc_y': 0.11, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16455, 'Left_wheel_dist': -1219, 'Right_wheel_dist': -1261, 'IMU_roll': 0.08, 'IMU_pitch': 0.07, 'IMU_yaw': 3.69, 'IMU_Acc_x': 0.93, 'IMU_Acc_y': 1.02, 'IMU_Acc_z': 9.93, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16557, 'Left_wheel_dist': -1202, 'Right_wheel_dist': -1253, 'IMU_roll': 0.04, 'IMU_pitch': 0.05, 'IMU_yaw': 3.79, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.87, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16657, 'Left_wheel_dist': -1182, 'Right_wheel_dist': -1241, 'IMU_roll': -0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.75, 'IMU_Acc_x': -0.07, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16758, 'Left_wheel_dist': -1164, 'Right_wheel_dist': -1233, 'IMU_roll': -0.03, 'IMU_pitch': -0.00, 'IMU_yaw': 3.68, 'IMU_Acc_x': -0.09, 'IMU_Acc_y': -0.34, 'IMU_Acc_z': 9.88, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16860, 'Left_wheel_dist': -1149, 'Right_wheel_dist': -1224, 'IMU_roll': 0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 3.71, 'IMU_Acc_x': -0.01, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16960, 'Left_wheel_dist': -1133, 'Right_wheel_dist': -1215, 'IMU_roll': 0.00, 'IMU_pitch': 0.02, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.06, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17061, 'Left_wheel_dist': -1120, 'Right_wheel_dist': -1204, 'IMU_roll': 0.02, 'IMU_pitch': 0.00, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': 0.12, 'IMU_Acc_z': 9.90, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17149, 'Left_wheel_dist': -1109, 'Right_wheel_dist': -1197, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.74, 'IMU_Acc_x': 0.08, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.97, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 17251, 'Left_wheel_dist': -1093, 'Right_wheel_dist': -1188, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 3.65, 'IMU_Acc_x': 0.10, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.86, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17352, 'Left_wheel_dist': -1080, 'Right_wheel_dist': -1182, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.62, 'IMU_Acc_x': 0.04, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.85, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17454, 'Left_wheel_dist': -1064, 'Right_wheel_dist': -1171, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.68, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.88, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17554, 'Left_wheel_dist': -1049, 'Right_wheel_dist': -1160, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.71, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.92, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17656, 'Left_wheel_dist': -1036, 'Right_wheel_dist': -1149, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 3.67, 'IMU_Acc_x': -0.02, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17758, 'Left_wheel_dist': -1020, 'Right_wheel_dist': -1135, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 3.66, 'IMU_Acc_x': 0.20, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.77, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17861, 'Left_wheel_dist': -994, 'Right_wheel_dist': -1106, 'IMU_roll': -0.04, 'IMU_pitch': 0.10, 'IMU_yaw': 3.72, 'IMU_Acc_x': 1.40, 'IMU_Acc_y': -0.66, 'IMU_Acc_z': 10.06, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17951, 'Left_wheel_dist': -1005, 'Right_wheel_dist': -1071, 'IMU_roll': -0.07, 'IMU_pitch': 0.06, 'IMU_yaw': 3.75, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': -1.02, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 18055, 'Left_wheel_dist': -1013, 'Right_wheel_dist': -1029, 'IMU_roll': -0.03, 'IMU_pitch': -0.03, 'IMU_yaw': 3.69, 'IMU_Acc_x': -0.19, 'IMU_Acc_y': -0.45, 'IMU_Acc_z': 10.01, 'Loop_dt': 24, 'Acc_Accu': 6}
