Mon Oct 12 15:51:04 2020
Joystick Mode (120s)
{'Time': 9648, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.83, 'IMU_Acc_x': 0.40, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.89, 'Loop_dt': 24, 'Acc_Accu': 1144}
{'Time': 10750, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.82, 'IMU_Acc_x': 0.39, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.89, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 10850, 'Left_wheel_dist': -2, 'Right_wheel_dist': 0, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 0.82, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.91, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 10950, 'Left_wheel_dist': -33, 'Right_wheel_dist': -24, 'IMU_roll': -0.04, 'IMU_pitch': -0.08, 'IMU_yaw': 0.81, 'IMU_Acc_x': -3.02, 'IMU_Acc_y': -0.95, 'IMU_Acc_z': 9.85, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11053, 'Left_wheel_dist': -84, 'Right_wheel_dist': -70, 'IMU_roll': -0.04, 'IMU_pitch': -0.09, 'IMU_yaw': 0.78, 'IMU_Acc_x': -1.26, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 10.30, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 11155, 'Left_wheel_dist': -148, 'Right_wheel_dist': -123, 'IMU_roll': -0.03, 'IMU_pitch': -0.04, 'IMU_yaw': 0.75, 'IMU_Acc_x': -0.39, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11245, 'Left_wheel_dist': -201, 'Right_wheel_dist': -174, 'IMU_roll': -0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 0.74, 'IMU_Acc_x': 0.21, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 10.18, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 11348, 'Left_wheel_dist': -265, 'Right_wheel_dist': -236, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.27, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11451, 'Left_wheel_dist': -329, 'Right_wheel_dist': -294, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.77, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11554, 'Left_wheel_dist': -389, 'Right_wheel_dist': -354, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11644, 'Left_wheel_dist': -440, 'Right_wheel_dist': -405, 'IMU_roll': -0.00, 'IMU_pitch': 0.08, 'IMU_yaw': 0.71, 'IMU_Acc_x': 0.80, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 10.05, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 11748, 'Left_wheel_dist': -491, 'Right_wheel_dist': -462, 'IMU_roll': -0.00, 'IMU_pitch': 0.09, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.89, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.82, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 11851, 'Left_wheel_dist': -540, 'Right_wheel_dist': -513, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.64, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 10.06, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 11956, 'Left_wheel_dist': -582, 'Right_wheel_dist': -562, 'IMU_roll': 0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 0.72, 'IMU_Acc_x': 0.43, 'IMU_Acc_y': 0.34, 'IMU_Acc_z': 9.80, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 12045, 'Left_wheel_dist': -619, 'Right_wheel_dist': -611, 'IMU_roll': 0.00, 'IMU_pitch': 0.07, 'IMU_yaw': 0.73, 'IMU_Acc_x': 0.60, 'IMU_Acc_y': 0.17, 'IMU_Acc_z': 9.82, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 12148, 'Left_wheel_dist': -661, 'Right_wheel_dist': -661, 'IMU_roll': -0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 0.74, 'IMU_Acc_x': 0.54, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 10.02, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12252, 'Left_wheel_dist': -701, 'Right_wheel_dist': -712, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 0.76, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.75, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 12355, 'Left_wheel_dist': -743, 'Right_wheel_dist': -763, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 0.78, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 10.01, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12445, 'Left_wheel_dist': -779, 'Right_wheel_dist': -814, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 0.79, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.85, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 12549, 'Left_wheel_dist': -827, 'Right_wheel_dist': -867, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 0.81, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.51, 'IMU_Acc_z': 9.78, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 12651, 'Left_wheel_dist': -874, 'Right_wheel_dist': -918, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 0.81, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.12, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12754, 'Left_wheel_dist': -932, 'Right_wheel_dist': -974, 'IMU_roll': -0.03, 'IMU_pitch': -0.04, 'IMU_yaw': 0.81, 'IMU_Acc_x': -0.41, 'IMU_Acc_y': -0.31, 'IMU_Acc_z': 9.94, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12857, 'Left_wheel_dist': -996, 'Right_wheel_dist': -1040, 'IMU_roll': -0.04, 'IMU_pitch': -0.01, 'IMU_yaw': 0.80, 'IMU_Acc_x': -0.16, 'IMU_Acc_y': -0.33, 'IMU_Acc_z': 9.86, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 12946, 'Left_wheel_dist': -1056, 'Right_wheel_dist': -1095, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.80, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 10.06, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 13050, 'Left_wheel_dist': -1124, 'Right_wheel_dist': -1162, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.80, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.74, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13154, 'Left_wheel_dist': -1191, 'Right_wheel_dist': -1237, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 0.80, 'IMU_Acc_x': 0.56, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.91, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13257, 'Left_wheel_dist': -1257, 'Right_wheel_dist': -1303, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.81, 'IMU_Acc_x': 0.57, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 10.20, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 13347, 'Left_wheel_dist': -1315, 'Right_wheel_dist': -1359, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 0.81, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.66, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 13452, 'Left_wheel_dist': -1379, 'Right_wheel_dist': -1430, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.82, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.97, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 13555, 'Left_wheel_dist': -1450, 'Right_wheel_dist': -1496, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.82, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 10.16, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 13660, 'Left_wheel_dist': -1518, 'Right_wheel_dist': -1565, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 0.83, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.84, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13750, 'Left_wheel_dist': -1576, 'Right_wheel_dist': -1631, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.84, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 13854, 'Left_wheel_dist': -1644, 'Right_wheel_dist': -1698, 'IMU_roll': -0.02, 'IMU_pitch': 0.02, 'IMU_yaw': 0.84, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.25, 'IMU_Acc_z': 9.74, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 13959, 'Left_wheel_dist': -1711, 'Right_wheel_dist': -1762, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 0.85, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.92, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14049, 'Left_wheel_dist': -1766, 'Right_wheel_dist': -1824, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 0.86, 'IMU_Acc_x': 0.41, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 10.24, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 14152, 'Left_wheel_dist': -1837, 'Right_wheel_dist': -1890, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.86, 'IMU_Acc_x': 0.42, 'IMU_Acc_y': -0.14, 'IMU_Acc_z': 9.98, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14257, 'Left_wheel_dist': -1903, 'Right_wheel_dist': -1957, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.87, 'IMU_Acc_x': 0.69, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 10.06, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 14347, 'Left_wheel_dist': -1961, 'Right_wheel_dist': -2019, 'IMU_roll': -0.00, 'IMU_pitch': 0.07, 'IMU_yaw': 0.87, 'IMU_Acc_x': 0.65, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 10.56, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 14450, 'Left_wheel_dist': -2025, 'Right_wheel_dist': -2083, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 0.88, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.36, 'IMU_Acc_z': 9.13, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14554, 'Left_wheel_dist': -2085, 'Right_wheel_dist': -2143, 'IMU_roll': -0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 0.89, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.66, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 14658, 'Left_wheel_dist': -2149, 'Right_wheel_dist': -2207, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.89, 'IMU_Acc_x': 0.48, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.83, 'Loop_dt': 25, 'Acc_Accu': 6}
{'Time': 14761, 'Left_wheel_dist': -2207, 'Right_wheel_dist': -2264, 'IMU_roll': -0.01, 'IMU_pitch': 0.07, 'IMU_yaw': 0.89, 'IMU_Acc_x': 0.67, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.88, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 14852, 'Left_wheel_dist': -2255, 'Right_wheel_dist': -2315, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.45, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.79, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 14955, 'Left_wheel_dist': -2315, 'Right_wheel_dist': -2375, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.23, 'IMU_Acc_y': -0.30, 'IMU_Acc_z': 9.95, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15059, 'Left_wheel_dist': -2373, 'Right_wheel_dist': -2439, 'IMU_roll': -0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': 0.02, 'IMU_Acc_z': 9.90, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15150, 'Left_wheel_dist': -2424, 'Right_wheel_dist': -2488, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.47, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.35, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 15253, 'Left_wheel_dist': -2477, 'Right_wheel_dist': -2539, 'IMU_roll': -0.00, 'IMU_pitch': 0.00, 'IMU_yaw': 0.90, 'IMU_Acc_x': -0.04, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.04, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15357, 'Left_wheel_dist': -2537, 'Right_wheel_dist': -2601, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 10.08, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15461, 'Left_wheel_dist': -2590, 'Right_wheel_dist': -2658, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.90, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.87, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15550, 'Left_wheel_dist': -2636, 'Right_wheel_dist': -2705, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 0.91, 'IMU_Acc_x': 0.46, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.95, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 15653, 'Left_wheel_dist': -2689, 'Right_wheel_dist': -2758, 'IMU_roll': 0.00, 'IMU_pitch': 0.06, 'IMU_yaw': 0.91, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.09, 'IMU_Acc_z': 9.94, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15757, 'Left_wheel_dist': -2743, 'Right_wheel_dist': -2820, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.91, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.95, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 15860, 'Left_wheel_dist': -2789, 'Right_wheel_dist': -2873, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 0.92, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.74, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 15950, 'Left_wheel_dist': -2833, 'Right_wheel_dist': -2920, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.92, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 10.03, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 16055, 'Left_wheel_dist': -2882, 'Right_wheel_dist': -2977, 'IMU_roll': -0.03, 'IMU_pitch': 0.01, 'IMU_yaw': 0.93, 'IMU_Acc_x': -0.00, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.73, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16159, 'Left_wheel_dist': -2942, 'Right_wheel_dist': -3037, 'IMU_roll': -0.04, 'IMU_pitch': -0.00, 'IMU_yaw': 0.93, 'IMU_Acc_x': -0.18, 'IMU_Acc_y': -0.50, 'IMU_Acc_z': 9.89, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16264, 'Left_wheel_dist': -3002, 'Right_wheel_dist': -3097, 'IMU_roll': -0.03, 'IMU_pitch': 0.03, 'IMU_yaw': 0.92, 'IMU_Acc_x': 0.18, 'IMU_Acc_y': -0.20, 'IMU_Acc_z': 10.09, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16353, 'Left_wheel_dist': -3059, 'Right_wheel_dist': -3154, 'IMU_roll': -0.01, 'IMU_pitch': -0.00, 'IMU_yaw': 0.92, 'IMU_Acc_x': 0.00, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.75, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 16455, 'Left_wheel_dist': -3128, 'Right_wheel_dist': -3230, 'IMU_roll': -0.02, 'IMU_pitch': 0.01, 'IMU_yaw': 0.93, 'IMU_Acc_x': 0.13, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 10.01, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16557, 'Left_wheel_dist': -3194, 'Right_wheel_dist': -3294, 'IMU_roll': -0.00, 'IMU_pitch': 0.01, 'IMU_yaw': 0.94, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.68, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16657, 'Left_wheel_dist': -3258, 'Right_wheel_dist': -3356, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.94, 'IMU_Acc_x': 0.22, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.96, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16758, 'Left_wheel_dist': -3329, 'Right_wheel_dist': -3429, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 0.94, 'IMU_Acc_x': 0.15, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 10.04, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 16860, 'Left_wheel_dist': -3391, 'Right_wheel_dist': -3495, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 0.95, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.23, 'IMU_Acc_z': 9.65, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 16960, 'Left_wheel_dist': -3458, 'Right_wheel_dist': -3562, 'IMU_roll': 0.00, 'IMU_pitch': 0.05, 'IMU_yaw': 0.96, 'IMU_Acc_x': 0.47, 'IMU_Acc_y': -0.00, 'IMU_Acc_z': 9.75, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17061, 'Left_wheel_dist': -3524, 'Right_wheel_dist': -3632, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 0.97, 'IMU_Acc_x': 0.64, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 10.19, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17163, 'Left_wheel_dist': -3584, 'Right_wheel_dist': -3692, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 0.98, 'IMU_Acc_x': 0.48, 'IMU_Acc_y': -0.28, 'IMU_Acc_z': 9.51, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17264, 'Left_wheel_dist': -3644, 'Right_wheel_dist': -3750, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.99, 'IMU_Acc_x': 0.48, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.94, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17353, 'Left_wheel_dist': -3699, 'Right_wheel_dist': -3807, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 0.99, 'IMU_Acc_x': 0.47, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.91, 'Loop_dt': 24, 'Acc_Accu': 5}
{'Time': 17455, 'Left_wheel_dist': -3756, 'Right_wheel_dist': -3865, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.42, 'IMU_Acc_y': -0.27, 'IMU_Acc_z': 10.13, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17557, 'Left_wheel_dist': -3821, 'Right_wheel_dist': -3925, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.99, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17661, 'Left_wheel_dist': -3880, 'Right_wheel_dist': -3991, 'IMU_roll': -0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.56, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.94, 'Loop_dt': 23, 'Acc_Accu': 6}
{'Time': 17765, 'Left_wheel_dist': -3945, 'Right_wheel_dist': -4053, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.58, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.75, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 17854, 'Left_wheel_dist': -3991, 'Right_wheel_dist': -4100, 'IMU_roll': -0.03, 'IMU_pitch': 0.05, 'IMU_yaw': 1.01, 'IMU_Acc_x': 0.61, 'IMU_Acc_y': -0.22, 'IMU_Acc_z': 10.09, 'Loop_dt': 23, 'Acc_Accu': 5}
{'Time': 17958, 'Left_wheel_dist': -4051, 'Right_wheel_dist': -4155, 'IMU_roll': -0.02, 'IMU_pitch': 0.03, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.17, 'IMU_Acc_y': -0.24, 'IMU_Acc_z': 9.71, 'Loop_dt': 24, 'Acc_Accu': 6}
{'Time': 18062, 'Left_wheel_dist': -4106, 'Right_wheel_dist': -4215, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 1.00, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': -0.21, 'IMU_Acc_z': 9.93, 'Loop_dt': 24, 'Acc_Accu': 6}
